1128	83.58742523
1127.5	83.29954529
1127	82.97758484
1126.5	82.64618683
1126	82.31296539
1125.5	82.05046844
1125	81.76262665
1124.5	81.54441833
1124	81.37893677
1123.5	81.15763092
1123	81.0434494
1122.5	80.95969391
1122	81.03154755
1121.5	81.15945435
1121	81.26544952
1120.5	81.42093658
1120	81.72451019
1119.5	82.05815887
1119	82.43305969
1118.5	82.69906616
1118	83.11920929
1117.5	83.58794403
1117	83.94684601
1116.5	84.31278229
1116	84.55474091
1115.5	84.81541443
1115	85.0334549
1114.5	85.1508255
1114	85.1220932
1113.5	85.07867432
1113	85.06047821
1112.5	84.97328949
1112	84.71209717
1111.5	84.49098206
1111	84.26808929
1110.5	84.02765656
1110	83.77742767
1109.5	83.49635315
1109	83.31269836
1108.5	83.11441803
1108	82.95574951
1107.5	82.81376648
1107	82.7041626
1106.5	82.63121033
1106	82.57073975
1105.5	82.58779907
1105	82.60441589
1104.5	82.59004974
1104	82.54592133
1103.5	82.55638123
1103	82.55496216
1102.5	82.58283234
1102	82.5687027
1101.5	82.55343628
1101	82.58425903
1100.5	82.61951447
1100	82.63059235
1099.5	82.62905121
1099	82.71426392
1098.5	82.78774261
1098	82.83135986
1097.5	82.92201996
1097	83.00434113
1096.5	83.1061554
1096	83.20586395
1095.5	83.28507996
1095	83.40699768
1094.5	83.41757965
1094	83.45752716
1093.5	83.49903107
1093	83.46427917
1092.5	83.35502625
1092	83.27898407
1091.5	83.1628418
1091	83.05579376
1090.5	82.91886902
1090	82.73270416
1089.5	82.62021637
1089	82.47999573
1088.5	82.36237335
1088	82.32336426
1087.5	82.30420685
1087	82.26638794
1086.5	82.27902985
1086	82.41336823
1085.5	82.55181885
1085	82.67037964
1084.5	82.83207703
1084	82.93199158
1083.5	83.17038727
1083	83.33887482
1082.5	83.54544067
1082	83.68157959
1081.5	83.80688477
1081	83.94354248
1080.5	84.05757904
1080	84.12725067
1079.5	84.15428162
1079	84.22051239
1078.5	84.25049591
1078	84.29753113
1077.5	84.32050323
1077	84.41092682
1076.5	84.3894577
1076	84.43660736
1075.5	84.39739227
1075	84.38419342
1074.5	84.26367188
1074	84.17643738
1073.5	83.97203827
1073	83.7219162
1072.5	83.41858673
1072	83.00762177
1071.5	82.5608139
1071	82.14494324
1070.5	81.58359528
1070	81.09615326
1069.5	80.56625366
1069	80.00169373
1068.5	79.59532166
1068	79.2082901
1067.5	78.88887787
1067	78.59388733
1066.5	78.45070648
1066	78.37262726
1065.5	78.3764801
1065	78.49060059
1064.5	78.6877594
1064	78.92460632
1063.5	79.21377563
1063	79.52190399
1062.5	79.9081955
1062	80.27563477
1061.5	80.57874298
1061	80.90348053
1060.5	81.13380432
1060	81.33938599
1059.5	81.50876617
1059	81.63698578
1058.5	81.71546173
1058	81.7557373
1057.5	81.80632782
1057	81.75327301
1056.5	81.73176575
1056	81.75957489
1055.5	81.7229538
1055	81.64104462
1054.5	81.59482574
1054	81.57426453
1053.5	81.52523804
1053	81.39057159
1052.5	81.26673889
1052	81.16421509
1051.5	81.05307007
1051	80.84925079
1050.5	80.66768646
1050	80.43278503
1049.5	80.29191589
1049	80.12241364
1048.5	79.96960449
1048	79.83316803
1047.5	79.74437714
1047	79.68028259
1046.5	79.68743134
1046	79.66862488
1045.5	79.72307587
1045	79.7731781
1044.5	79.82743073
1044	79.88489532
1043.5	79.96601868
1043	79.97421265
1042.5	79.96416473
1042	79.92115784
1041.5	79.85588074
1041	79.73271942
1040.5	79.56942749
1040	79.31563568
1039.5	79.07777405
1039	78.79813385
1038.5	78.47306061
1038	78.09757233
1037.5	77.64064789
1037	77.16417694
1036.5	76.68466187
1036	76.19633484
1035.5	75.6938324
1035	75.19973755
1034.5	74.65550232
1034	74.22738647
1033.5	73.82333374
1033	73.51509094
1032.5	73.17304993
1032	72.98833466
1031.5	72.78164673
1031	72.61338043
1030.5	72.4065094
1030	72.23127747
1029.5	71.93736267
1029	71.55086517
1028.5	71.08034515
1028	70.48927307
1027.5	69.79064178
1027	69.14034271
1026.5	68.41072083
1026	67.79933167
1025.5	67.03549957
1025	66.35105896
1024.5	65.5026474
1024	64.21687317
1023.5	62.53874969
1023	59.7686882
1022.5	56.06850433
1022	50.90523529
1021.5	44.59193802
1021	38.28763199
1020.5	31.42162895
1020	26.05362892
1019.5	20.53526497
1019	16.06029892
1018.5	12.47317982
1018	9.408781052
1017.5	7.335871696
1017	5.631531715
1016.5	4.388000965
1016	3.337889194
1015.5	2.588634253
1015	1.960732818
1014.5	1.490534186
1014	1.215192914
1013.5	0.9449536204
1013	0.7466612458
1012.5	0.5793756843
1012	0.413849473
1011.5	0.3875594437
1011	0.3077136874
1010.5	0.2121393383
1010	0.1987930834
1009.5	0.1335904747
1009	0.1404512674
1008.5	0.100584656
1008	0.0743965581
1007.5	0.0885743052
1007	0.0537464805
1006.5	0.0404044502
1006	0.0574106649
1005.5	0.0448946916
1005	0.0576175042
1004.5	0.0119579975
1004	-0.031661842
1003.5	0.0020023747
1003	0.0276574343
1002.5	0.0240708981
1002	0.0062724953
1001.5	0.0049885819
1001	-0.0007009369
1000.5	-0.0097682625
1000	0.0065168473
